"","y","DisputedAccountsExcluded","PublicRecordsCount","InstallmentBalance","RealEstateBalance","RevolvingBalance","PastDueAmount","MonthlyPayment","RealEstatePayment","RevolvingAvailablePercent","TotalInquiries","InquiriesDuringLast6Months","TotalTradeItems","PaidAccounts","SatisfactoryAccounts","NowDelinquentDerog","PctNegTradesNow","PctNegTradesWas","PctNegTradesTotal","WasDelinquentDerog","OldesttradeopenYearsAgo","DelinquenciesOver30Days","DelinquenciesOver60Days","DelinquenciesOver90Days","DerogCounter","SocialCount","AddressCount","SSN.years.ago","FICO2.SCORE","VantageScore3.SCORE","TIB","SSN.Missing","FICO700","FS1","FS2","FS3","FS4","FS9","FS10","FS11","FS12","FS13","FS16","FS17","FS19","FS20","FS27","BusinessRecordTimeOldest","BusinessRecordTimeNewest","BusinessActivity03Month","BusinessActivity06Month","BusinessActivity12Month","BusinessAddrCount","FirmAgeEstablished","FirmEmployeeCount","FirmReportedSales","FirmReportedEarnings","OrgLocationCount","OrgRelatedCount","OrgLegalEntityCount","OrgAddrLegalEntityCount","SOSTimeIncorporation","SOSTimeAgentChange","SOSEverDefunct","SOSStateCount","BankruptcyCount","BankruptcyCount12Month","BankruptcyCount24Month","BankruptcyTimeNewest","LienCount","LienCount12Month","LienCount24Month","LienTimeNewest","LienTimeOldest","LienDollarTotal","JudgmentCount","JudgmentCount12Month","JudgmentCount24Month","JudgmentTimeNewest","JudgmentTimeOldest","JudgmentDollarTotal","LienJudgmentDollarTotal","AssetPropertyCount","AssetPropertyStateCount","AssetPropertyLotSizeTotal","AssetPropertyAssessedTotal","AssetPropertySqFootageTotal","AssetAircraftCount","AssetWatercraftCount","UCCCount","UCCTimeNewest","UCCTimeOldest","InquiryHighRisk12Month","InquiryHighRisk03Month","InquiryCredit12Month","InquiryCredit03Month","Inquiry12Month","Inquiry03Month","InquiryConsumerAddress","InquiryConsumerPhone","InquiryConsumerAddressSSN","BusExecLinkPropertyOverlapCount","BusExecLinkBusAddrAuthRepOwned","BusExecLinkUtilityOverlapCount","BusExecLinkInquiryOverlapCount","BusExecLinkPropertyOverlapCount2","BusExecLinkBusAddrAuthRep2Owned","BusExecLinkUtilityOverlapCount2","BusExecLinkInquiryOverlapCount2","BusExecLinkPropertyOverlapCount3","BusExecLinkUtilityOverlapCount3","BusExecLinkInquiryOverlapCount3","InputAddrConsumerCount","InputAddrSourceCount","InputAddrLotSize","InputAddrAssessedTotal","InputAddrSqFootage","InputPhoneEntityCount","AssociateCount","AssociateHighCrimeAddrCount","AssociateFelonyCount","AssociateCountWithFelony","AssociateBankruptCount","AssociateCountWithBankruptcy","AssociateBankrupt1YearCount","AssociateLienCount","AssociateCountWithLien","AssociateJudgmentCount","AssociateCountWithJudgment","AssociateHighRiskAddrCount","AssociateWatchlistCount","AssociateBusinessCount","AssociateCityCount","AssociateCountyCount","InputCheckAuthRepPhone","InputCheckAuthRep2FirstName","InputCheckAuthRep2LastName","InputCheckAuthRep2Addr","InputCheckAuthRep2City","InputCheckAuthRep2State","InputCheckAuthRep2SSN","InputCheckAuthRep2Phone","VerificationBusInputName","VerificationBusInputAddr","VerificationBusInputPhone","VerificationBusInputFEIN","BusinessRecordUpdated12Month","FirmIRSRetirementPlan","FirmNonProfit","OrgParentCompany","OrgSingleLocation","SOSForeignStateFlag","BankruptcyChapter","LienType","JudgmentType","GovernmentDebarred","BusExecLinkAuthRepNameOnFile","BusExecLinkAuthRepAddrOnFile","BusExecLinkAuthRepSSNOnFile","BusExecLinkAuthRepPhoneOnFile","BusExecLinkBusNameAuthRepFirst","BusExecLinkBusNameAuthRepLast","BusExecLinkBusNameAuthRepFull","BusExecLinkAuthRepSSNBusFEIN","BusExecLinkAuthRepAddrBusAddr","BusExecLinkAuthRepPhoneBusPhone","BusExecLinkAuthRep2NameOnFile","BusExecLinkAuthRep2AddrOnFile","BusExecLinkAuthRep2PhoneOnFile","BusExecLinkAuthRep2SSNOnFile","BusExecLinkBusNameAuthRep2First","BusExecLinkBusNameAuthRep2Last","BusExecLinkBusNameAuthRep2Full","BusExecLinkAuthRep2SSNBusFEIN","BusExecLinkAuthRep2AddrBusAddr","BusExecLinkAuthRep2PhoneBusPhone","BusFEINPersonOverlap","BusFEINPersonAddrOverlap","BusFEINPersonPhoneOverlap","BusAddrPersonNameOverlap","InputAddrType","InputAddrBusinessOwned","InputPhoneProblems","InputPhoneMobile","IP224_SCORE","IP224_SCOREind","IP224Missing","HRD_SSN2","SSNAddressVariance","SecurityStatementPresent"
"23",0,0,0,118193,269100,25552,0,3459,2463,0,14,11,26,16,22,0,0,0.153846154,0.153846154,4,17,4,0,0,1,5,6,31,594,601,13.6739726,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,158,2,4,4,4,1,10,1,150,0,3,1,1,1,166,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,8,15,115,0,0,0,0,1,1,1,1,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,5,8,86249,325660,4114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,1,1,1,1,1,3,4,4,4,3,2,2,3,2,2,2,1,1,2,5,4,4,3,2,2,2,3,3,3,1,1,1,1,1,1,1,1,1,1,3,4,3,4,2,2,6,3,77,2,1,1,1,1
"24",1,0,1,6930,0,9118,0,557,0,4,8,2,8,3,5,0,0,0.375,0.375,3,11,4,0,0,1,2,1,34,627,605,2.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,110,2,2,4,0,2,8,-1,56,-1,2,1,1,1,31,0,0,1,0,0,0,-1,4,2,4,6,22,6981,0,0,0,-1,-1,-1,6980,0,0,0,-1,0,0,0,1,15,15,0,0,0,0,1,1,1,1,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,9,7,127379,7775000,33933,2,2,1,0,0,1,1,0,2,2,0,0,0,0,27,1,1,1,1,1,1,1,1,1,1,3,4,4,4,3,2,2,3,2,2,2,5,1,2,2,1,4,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,2,2,2,13,2,1,1,1,1
"25",0,0,0,19743,0,704,0,572,0,21,14,3,4,0,4,0,0,0,0,0,2,0,0,0,0,3,0,15,618,607,12.37808219,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,146,2,2,5,0,4,9,-1,252,-1,6,1,1,1,146,0,0,1,0,0,0,-1,3,1,2,10,49,1257,1,0,0,76,76,3614,4871,0,0,0,-1,0,0,0,1,95,95,0,0,0,0,1,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,4,0,0,0,0,6,0,0,0,1,1,0,0,0,1,1,0,0,10,0,5,1,1,1,1,1,1,1,1,3,4,4,2,3,2,2,3,2,2,2,5,3,2,5,1,4,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,6,3,34,1,1,1,1,1
"26",0,0,0,298,154687,3792,142990,479,1296,13,0,0,16,12,11,1,0.0625,0.25,0.3125,4,16,27,7,2,12,0,0,39,594,644,7.063013699,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,176,17,1,1,1,0,0,-1,0,-1,1,1,1,1,-1,-1,-1,0,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,1,0,0,130630,5584,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,2,91476,311580,5584,1,1,1,0,0,0,0,0,0,0,0,0,1,0,3,1,1,1,1,1,1,1,1,1,1,2,3,3,2,2,2,2,3,3,1,2,1,1,2,4,1,4,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,2,5,2,96,2,1,1,1,1
"27",1,0,0,17279,0,3685,0,371,0,5,28,10,11,1,2,0,0,0.818181818,0.818181818,9,13,6,3,18,1,2,2,33,520,530,2.339726027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,2,3,3,1,0,-1,37,-1,1,1,1,1,-1,-1,-1,0,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,0,1,38332,72500,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,4,2,2,3,2,2,3,3,1,2,1,1,2,3,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,1,2,6,3,34,1,1,1,1,1
"28",0,0,9,80,158345,8,80,115,1769,99,10,3,15,7,9,1,0.066666667,0.333333333,0.4,5,26,11,4,4,34,2,5,42,648,632,23.23561644,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,260,1,2,0,0,8,65,3,306,-1,7,1,1,1,293,293,0,2,0,0,0,-1,2,1,1,4,34,1251,0,0,0,-1,-1,-1,1250,1,0,0,25000,0,0,0,0,-1,-1,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,5,7,39556,336200,2262,0,3,0,0,0,0,0,0,16,3,0,0,0,0,10,1,3,1,1,1,1,1,1,1,1,3,4,4,4,3,2,2,3,2,3,2,5,1,2,5,1,4,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,1,2,3,2,34,1,1,1,1,1
"29",0,0,1,10490,88944,8511,0,360,729,61,4,0,17,8,14,0,0,0.176470588,0.176470588,3,17,4,0,3,3,0,1,23,707,703,5.561643836,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,82,1,2,2,2,1,0,-1,28,-1,1,1,1,1,-1,-1,-1,0,1,0,0,84,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,3,2,2,3,2,2,3,3,1,3,1,1,2,5,1,4,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,2,6,3,72,2,1,1,1,1
"30",0,0,0,15526,297297,46251,0,706,2257,17,25,10,28,18,26,0,0,0.071428571,0.071428571,2,15,1,0,0,1,9,16,31,648,691,4.145205479,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,349,2,5,5,0,1,34,-1,57,0,1,1,1,1,55,0,0,1,0,0,0,-1,4,3,4,8,20,181394,0,0,0,-1,-1,-1,181393,0,0,0,-1,0,0,0,2,2,33,0,0,0,0,1,1,0,0,0,0,0,0,2,0,-1,0,4,-1,-1,-1,9,9,193406,767730,14064,1,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,1,2,2,2,2,2,1,1,3,4,4,2,3,2,2,3,3,2,2,3,1,2,5,1,3,1,2,2,2,2,1,1,5,3,1,1,2,2,2,1,2,1,3,3,3,3,3,2,5,2,25,2,1,1,1,1
"31",1,0,3,18584,0,1356,182,642,0,38,15,7,7,2,4,1,0.142857143,0.285714286,0.428571429,2,4,0,0,0,6,5,4,33,580,565,4.646575342,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,55,2,0,0,0,3,46,-1,40,-1,3,1,1,1,55,1,0,1,0,0,0,-1,0,0,0,-1,-1,-1,1,1,1,1,1,6427,6426,0,0,0,-1,0,0,0,2,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,4,4,2,3,2,2,3,2,2,2,1,2,2,5,1,3,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,2,2,2,6,2,1,1,1,1
"32",0,0,1,13552,0,2963,0,1187,0,91,2,2,15,10,11,0,0,0.266666667,0.266666667,4,13,4,1,4,14,1,1,29,661,649,10.23287671,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,97,1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,0,0,0,2,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,4,3,1816016,10534128,935332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,4,4,2,3,2,2,3,3,3,2,1,1,2,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,2,2,2,14,2,1,1,1,1
"33",0,0,0,73845,164487,2909,0,3037,1677,97,7,1,47,30,47,0,0,0,0,0,42,0,0,0,0,1,1,48,764,798,4.482191781,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,469,1,5,5,5,2,51,3,4100000,0,4,1,1,1,611,48,0,1,0,0,0,-1,1,0,0,35,35,5500,0,0,0,-1,-1,-1,5499,1,0,0,86396,0,0,0,6,2,251,0,0,0,0,1,1,0,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,1,10,18295,183796,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,5,2,3,1,1,1,1,1,1,1,1,3,4,2,2,3,2,2,3,2,2,2,5,1,2,5,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,4,3,2,6,3,9,2,1,1,1,1
"34",0,0,0,16295,0,11241,0,418,0,83,19,10,23,12,19,0,0,0.173913043,0.173913043,4,12,0,6,4,9,9,14,25,667,655,1.065753425,1,1,2,1,1,1,2,1,2,1,1,1,2,1,1,1,10,1,2,3,4,2,0,-1,0,-1,2,1,1,1,10,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,1,0,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,52,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,2,2,3,2,2,2,1,1,2,5,1,4,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,6,3,28,2,1,1,1,1
"35",0,0,0,16295,0,11241,0,418,0,83,20,11,23,12,19,0,0,0.173913043,0.173913043,4,12,0,6,4,9,10,14,25,667,655,1.561643836,1,1,2,1,1,1,2,1,2,1,1,1,2,1,1,1,17,1,2,3,3,2,0,-1,0,-1,2,1,1,1,17,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,52,1,1,1,1,1,1,1,1,1,1,3,4,2,2,3,2,2,3,2,2,2,1,1,2,5,1,4,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,2,1,2,6,3,28,2,1,1,1,1
"36",0,0,0,16295,0,11241,0,418,0,83,21,12,23,12,19,0,0,0.173913043,0.173913043,4,12,0,6,4,9,13,16,25,667,655,1.561643836,1,1,2,1,1,1,2,1,2,1,1,1,2,1,1,1,17,1,2,3,3,2,0,-1,0,-1,2,1,1,1,17,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,11,2,2827,349573,1200,0,1,1,0,0,0,0,0,0,0,1,1,0,0,52,1,1,1,1,1,1,1,1,1,1,3,4,4,2,3,2,2,3,2,2,2,1,1,2,5,1,4,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,2,2,6,3,77,2,1,1,1,1
"37",0,0,0,106579,0,806,405,2612,0,68,34,6,19,6,8,2,0.105263158,0.473684211,0.578947368,9,9,11,2,4,11,2,3,14,502,559,5.901369863,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,32,1,3,4,4,1,0,-1,0,-1,1,1,1,1,32,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,6,5,8370,148715,1408,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,3,4,4,4,3,2,2,3,3,2,2,1,1,2,5,1,4,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,2,2,4,3,35,2,1,1,1,1
"38",0,0,0,43192,406784,31370,0,2515,3219,19,18,10,27,14,22,0,0,0.185185185,0.185185185,5,20,13,5,2,0,8,8,35,625,608,2.22739726,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,12,1,2,3,4,1,0,-1,34,-1,1,1,1,1,25,25,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,1,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,1,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,7,0,0,1,1,1,1,1,1,1,1,2,3,2,2,3,2,2,3,3,2,2,1,1,2,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,2,6,3,34,1,1,1,1,1
"39",0,0,0,14914,117985,22108,0,1282,1110,12,12,5,23,8,21,0,0,0.086956522,0.086956522,2,10,0,0,2,0,6,0,11,652,604,7.939726027,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,94,1,2,4,4,10,56,-1,97,-1,8,1,1,1,94,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,1,1,0,1,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,0,8,0,297430,1538,1,4,1,0,0,0,0,0,0,0,0,0,0,0,11,2,2,1,1,1,1,1,1,1,1,3,4,4,4,3,2,2,3,2,2,2,1,1,2,5,1,4,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,2,2,2,2,2,1,1,1,1
"40",0,0,0,34691,0,10766,40,1661,0,39,10,3,16,7,13,1,0.0625,0.125,0.1875,2,9,6,0,0,0,3,8,24,610,635,19.91232877,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,116,41,1,1,1,0,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,0,0,0,0,-1,3,0,1,15,39,248,1,0,0,60,60,5000,5248,1,0,0,2500,0,0,0,0,-1,-1,0,0,0,0,1,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,7,5,24401,476715,15127,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,4,4,2,2,2,2,3,3,1,2,5,3,2,5,1,4,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,1,2,6,2,34,1,2,1,1,1
"41",0,0,0,57630,349264,17522,0,1492,2838,69,36,24,36,25,36,0,0,0,0,0,12,0,0,0,0,7,7,50,705,675,3.808219178,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,44,1,3,4,4,3,0,-1,71,-1,3,1,1,1,0,44,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,1,0,0,6795,1240,0,0,0,-1,-1,0,0,0,0,1,0,1,1,0,0,-1,0,0,0,-1,0,0,-1,-1,-1,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,1,1,3,4,2,2,3,2,2,3,2,2,2,1,1,2,2,1,1,1,2,2,2,1,1,1,4,1,1,1,2,2,2,1,1,1,2,2,2,3,3,2,6,3,74,2,1,1,1,1
"42",0,0,0,39114,287063,32365,0,1987,1663,57,10,2,22,9,22,0,0,0,0,0,23,0,0,0,0,2,1,42,676,665,12.24657534,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,232,1,3,4,4,2,38,-1,628,-1,2,1,1,1,144,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,3,51,123,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,3,2,2,3,2,2,2,1,1,2,4,1,3,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,6,3,58,2,1,1,1,1
"43",0,0,0,646,0,50995,0,1013,0,39,1,1,13,9,13,0,0,0,0,0,15,0,0,0,0,0,0,18,734,684,11.24383562,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,0,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,1,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,99480,1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,3,2,1,2,1,1,2,2,1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,6,3,28,2,1,1,1,1
"44",0,0,5,27202,0,608,3609,762,0,53,11,2,14,4,6,7,0.5,0.071428571,0.571428571,1,8,4,1,25,51,0,0,47,567,515,1.991780822,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,295,8,1,1,2,1,8,-1,75,-1,1,1,1,1,-1,-1,-1,0,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,1,0,0,28350,0,0,0,0,-1,-1,0,0,0,0,1,1,1,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,1,5,9504,329651,3732,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,3,3,2,3,2,2,3,3,1,2,1,1,2,5,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,4,1,2,2,2,68,2,1,1,1,1
"45",0,0,0,0,0,14477,14477,0,0,0,5,4,2,1,0,1,0.5,0.5,1,1,16,15,3,3,66,4,4,28,623,552,3.789041096,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,25,2,2,2,3,1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,0,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,1,1,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,3,1154,168400,1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,4,2,2,3,2,2,3,3,1,2,1,1,2,2,1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,2,3,3,6,2,1,1,1,1
"46",0,0,2,50866,97204,0,3513,1319,878,0,21,10,9,4,1,4,0.444444444,0.444444444,0.888888889,4,9,61,2,0,12,10,0,28,520,492,2.8,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,1,32,1,5,5,5,1,0,-1,0,-1,1,1,1,1,32,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,2,5,21,0,0,0,0,1,0,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,4,0,8712,185100,2201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,2,4,2,3,2,2,3,3,2,2,1,1,2,2,1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,2,6,3,42,2,1,1,1,1
"47",0,0,0,11131,0,2672,0,558,0,33,13,1,9,5,7,0,0,0.222222222,0.222222222,2,9,2,0,0,0,1,0,9,636,636,4.076712329,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,47,12,1,1,1,0,-1,-1,-1,-1,1,1,1,1,47,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,1,23,23,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,8,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,1,1,1,3,4,4,2,3,2,2,3,3,2,2,1,1,2,5,1,4,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,2,6,3,34,1,2,1,1,1
"48",0,0,0,7157,0,4430,0,501,0,55,8,2,26,19,24,0,0,0.076923077,0.076923077,2,12,2,1,0,0,0,1,14,719,745,1.208219178,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,382,1,2,5,5,1,0,-1,0,-1,1,1,1,1,12,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,2,13,14,0,0,0,0,1,1,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,4,4,2,3,2,2,3,3,2,2,1,1,2,2,1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,2,2,2,42,2,1,1,1,1
"49",0,0,0,9919,0,89452,89,2658,0,19,7,5,37,15,33,1,0.027027027,0.081081081,0.108108108,3,20,5,1,0,0,1,1,34,523,536,5.498630137,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,65,1,4,5,5,3,13,-1,38,-1,2,1,1,1,65,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,2,4,40,0,0,0,0,1,1,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,2,5,40590,520900,3075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,4,4,2,3,2,2,3,2,2,2,1,1,2,5,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,2,2,2,58,2,1,1,1,1
"50",0,0,1,1018,0,616,1018,41,0,0,4,2,4,1,1,2,0.5,0.25,0.75,1,5,3,0,0,28,1,1,38,563,493,2.24109589,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,393,1,3,4,5,1,54,-1,377,-1,3,1,1,1,128,128,2,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,1,129,129,0,0,0,0,1,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,7,67082,1073310,0,1,4,0,0,0,2,2,0,0,0,0,0,0,0,6,2,2,1,1,1,1,1,1,1,1,2,3,3,2,3,2,2,3,2,2,2,1,1,2,5,1,4,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,2,4,2,34,2,1,1,1,1
